;name;symbol;historical;1y_return;1y_volatility;3y_return;3y_volatility;5y_return;5y_volatility;sharp_1y;sharp_3y;sharp_5y
119;Federal Optimal Plus ESG P;MP-288625;4960;0.10192967024752697;0.08450104848430967;0.1372372523104792;0.11619481746086592;0.1372372523104792;0.11619481746086592;1.2062533196431697;1.1810961565192037;1.1810961565192037
120;JPM Euroland Equity A (acc) EUR;MP-200019;5092;0.12211739332195204;0.0866695751811878;0.10965089516041221;0.10532597047025838;0.10965089516041221;0.10532597047025838;1.4089995603031227;1.0410622818934774;1.0410622818934774
121;JPM Euroland Equity A (dist) EUR;MP-434292;5098;0.12240535387697904;0.08702587647356046;0.1011465118035282;0.10671170295469595;0.1011465118035282;0.10671170295469595;1.4065397423968182;0.9478483521762329;0.9478483521762329
122;BNP Paribas Indice Euro Classic C;0P00011NSY;4884;0.10360122546856587;0.08983036187887608;0.13169506807965875;0.12013537823995268;0.13169506807965875;0.12013537823995268;1.1532985429609859;1.096222195402068;1.096222195402068
123;State Street EMU ESG Scrn Eq P Acc;MP-492196;4742;0.10281471846584567;0.0798019492252359;0.11411632810234634;0.10855973872767022;0.11411632810234634;0.10855973872767022;1.2883735230032753;1.0511846236901436;1.0511846236901436
124;State Street EMU ESG Scrn Eq P Inc;0P00015X6N;4910;0.08453704905323944;0.08063761432578458;0.0965350116885731;0.10909737024776398;0.0965350116885731;0.10909737024776398;1.0483575160309273;0.8848518664504808;0.8848518664504808
125;State Street EMU ESG Scrn Idx Eq P EUR;0P00016MNP;4282;0.09195004054670897;0.07868011382041237;0.11368435890855826;0.1100288205497374;0.11368435890855826;0.1100288205497374;1.1686566793305009;1.033223462185241;1.033223462185241
126;G Fund Equity Convictions ISR NC;MP-947577;5000;0.0886953315334229;0.08342733999513725;0.12867368872998403;0.10861464885004665;0.12867368872998403;0.10861464885004665;1.063144666228034;1.1846807966725637;1.1846807966725637
127;AXAWF Fram Sust Eurozone A Cap EUR;MP-487496;4986;0.09475767155355086;0.08487315950397677;0.12136672436293519;0.11259765424221105;0.12136672436293519;0.11259765424221105;1.1164621666889984;1.0778796874565506;1.0778796874565506
128;DNCA Invest Value Europe B EUR;MP-420347;5024;0.10701033228745693;0.07446276504449227;0.11209859592761148;0.10007600035159903;0.11209859592761148;0.10007600035159903;1.437098558232657;1.120134653001451;1.120134653001451
129;Trusteam ROC Europe R;MP-805266;4930;0.07292089835510995;0.07556839855648265;0.11899599964824707;0.10773209732168108;0.11899599964824707;0.10773209732168108;0.9649655113520257;1.1045547483674498;1.1045547483674498
130;AXA Euro Valeurs Responsables C;MP-802420;4998;0.09382483286139243;0.08429645807611783;0.13040173687572215;0.11210637589368991;0.13040173687572215;0.11210637589368991;1.1130341060910376;1.1631964358510856;1.1631964358510856
131;AXA Euro Valeurs Responsables D;MP-803529;4998;0.08182355017692766;0.08332667489525473;0.11966667870287366;0.1123748522960949;0.11966667870287366;0.1123748522960949;0.9819610620462587;1.064888418162861;1.064888418162861
132;BNPP Sustainable Europe Value Cl C;MP-503799;5024;0.09465248438423413;0.07549655641332317;0.10836750901877339;0.1057970246069749;0.10836750901877339;0.1057970246069749;1.2537324731215216;1.0242963771556675;1.0242963771556675
133;BNPP Sustainable Europe Value Cl D;MP-503800;5024;0.04750652953938639;0.08916258810764492;0.06473247604905215;0.11437730067984643;0.06473247604905215;0.11437730067984643;0.5328078799376295;0.5659556193780517;0.5659556193780517
134;Carmignac Pf Grande Europe A EUR Acc;MP-308229;4978;0.10452588688975328;0.0887796546216455;0.1217766194600793;0.11648553006742304;0.1217766194600793;0.11648553006742304;1.177363071924687;1.0454227180800373;1.0454227180800373
135;Echiquier Agressor A;MP-800952;5050;0.07279556043159485;0.06413714085987089;0.10966943210377235;0.08550873108551904;0.10966943210377235;0.08550873108551904;1.1349985274622887;1.2825524447800505;1.2825524447800505
136;DWS Invest ESG Top Euroland LC;MP-552516;4988;0.09617741491088405;0.08850623045552668;0.1302446053514413;0.12035061153586059;0.1302446053514413;0.12035061153586059;1.0866739484426697;1.0822097510707922;1.0822097510707922
137;HSBC Actions Europe AC;MP-802872;5002;0.07732408854698614;0.0744921847680197;0.11906430696068399;0.10155364221070332;0.11906430696068399;0.10155364221070332;1.0380161192450648;1.1724277373887741;1.1724277373887741
138;HSBC Actions Europe AD;MP-802873;4994;0.0773159931813967;0.07448063995939248;0.10808672688607415;0.10280237277755583;0.10808672688607415;0.10280237277755583;1.0380683251855796;1.0514030363866467;1.0514030363866467
139;Norden Small IC;0P0000YYPV;4959;0.13876597616473407;0.10188111339783047;0.07059050394137109;0.1485247573347024;0.07059050394137109;0.1485247573347024;1.3620382771326196;0.475277692474491;0.475277692474491
140;BNP Paribas Technologies Eurp ISR Class;MP-805109;4904;0.08842899600469556;0.08421867203268758;0.10425035594811964;0.11915369958454554;0.10425035594811964;0.11915369958454554;1.0499927613483842;0.8749233663042815;0.8749233663042815
141;DPAM B Equities Eur Div B EUR Cap;MP-590042;4960;0.09616068085256169;0.07312566815706337;0.09809322506071548;0.10910275290341583;0.09809322506071548;0.10910275290341583;1.3150058423537743;0.8990902837030462;0.8990902837030462
142;Carmignac Pf Grande Europe E EUR Acc;MP-972587;4984;0.1003606482831545;0.08881961697572287;0.1153549363275795;0.11511119873854912;0.1153549363275795;0.11511119873854912;1.1299378639584332;1.0021174098758538;1.0021174098758538
143;CM-AM Europe Value RC;MP-801100;4976;0.08566143644461854;0.07552549879217245;0.1107526639435005;0.10512047544886126;0.1107526639435005;0.10512047544886126;1.134205504293824;1.0535784153428718;1.0535784153428718
144;AXA Valeurs Euro Action D;MP-828955;4982;0.0668180123787685;0.08795276370970902;0.11156832857585498;0.11282610317352697;0.11156832857585498;0.11282610317352697;0.7597033857776606;0.9888520957270187;0.9888520957270187
145;AXA Valeurs Euro Action C;MP-828954;4978;0.07390333762325618;0.08640923889579832;0.11955300830174884;0.11217634883405539;0.11955300830174884;0.11217634883405539;0.8552712483948259;1.0657594898065892;1.0657594898065892
146;Echiquier Major SRI Growth Europe A;MP-806392;5050;0.057140359606340896;0.07917019616536099;0.10914187099058713;0.10241106075054075;0.10914187099058713;0.10241106075054075;0.7217407859769999;1.065723469620549;1.065723469620549
147;CM-AM Europe Dividendes RC;0P0000Z816;4926;0.08508142515076633;0.06647814586955719;0.10190978618570705;0.08621797126400739;0.10190978618570705;0.08621797126400739;1.2798405256023886;1.1820016719443545;1.1820016719443545
148;CM-AM Europe Dividendes RD;0P0000Z817;4946;0.05661944652717377;0.07248520362665754;0.0714347305842201;0.0905544941109164;0.0714347305842201;0.0905544941109164;0.7811172997291698;0.7888590321836783;0.7888590321836783
149;R-co 4Change Net Zero Equity Euro C EUR;MP-828155;4994;0.09312002047059509;0.08328126045364563;0.14254641872176213;0.11031854197293939;0.14254641872176213;0.11031854197293939;1.118138942222491;1.2921347234332383;1.2921347234332383
150;abrdnI-Europe ex UK Sust Equity A AccEUR;MP-217910;5022;0.08236607886510694;0.09155146415496493;0.10496159928695645;0.12215521204215463;0.10496159928695645;0.12215521204215463;0.8996697062724163;0.8592478170373539;0.8592478170373539
151;Allianz Valeurs Durables RC;MP-829569;4992;0.09794484257981328;0.08019520113859781;0.12213781718078248;0.10471930556053265;0.12213781718078248;0.10471930556053265;1.2213304685219202;1.1663352476127826;1.1663352476127826
152;Allianz German Equity AT EUR;0P0000X891;4952;0.06810989939583034;0.08221441768330266;0.11796110841975463;0.10610983568194941;0.11796110841975463;0.10610983568194941;0.8284422770978663;1.111688729528598;1.111688729528598
153;Allianz Actions Euro Innovation C;MP-804927;4990;0.07610675529130129;0.09007371532661909;0.1301681143020316;0.12072691677515042;0.1301681143020316;0.12072691677515042;0.8449385596600321;1.0782029209315853;1.0782029209315853
154;BNP Paribas Développement Humain C;MP-805108;4958;0.07013058929411464;0.07872023000478647;0.08507847177371697;0.10179050325553257;0.08507847177371697;0.10179050325553257;0.8908839479997767;0.8358193451518547;0.8358193451518547
155;HSBC Euro Equity Volatility Focused A;MP-806336;4912;0.0893543851379186;0.0669532760573061;0.10765419446854922;0.08951845380248649;0.10765419446854922;0.08951845380248649;1.3345782372387445;1.2025922018947894;1.2025922018947894
156;BNP Paribas Actions Patrimoine ISR C C;MP-800223;4930;0.07355060811300951;0.07818128805977773;0.09399443454813305;0.10886885656144353;0.09399443454813305;0.10886885656144353;0.9407699711569399;0.8633730298718106;0.8633730298718106
157;BNP Paribas Actions Patrimoine ISR C D;MP-806288;4934;0.06305268070461756;0.07837831016179043;0.08299873960640862;0.11017278799494383;0.08299873960640862;0.11017278799494383;0.8044659367427375;0.7533506332817654;0.7533506332817654
158;DNCA Actions Small&Mid Cap Euro RC;MP-496450;4950;0.09558270888459941;0.09213335354389031;0.10674475411535132;0.11938840200771851;0.10674475411535132;0.11938840200771851;1.0374387255866673;0.8940965145714089;0.8940965145714089
159;Invesco Euro Equity A EUR Acc;0P00016PEL;4362;0.05807948662502427;0.07379620883451281;0.11274794557381763;0.09895882956208782;0.11274794557381763;0.09895882956208782;0.7870253437445124;1.1393419472799886;1.1393419472799886
160;Comgest Renaissance Europe C;MP-829523;5103;0.07838673494088577;0.08591109614441303;0.12238336873499592;0.11489112671340268;0.12238336873499592;0.11489112671340268;0.9124168874428151;1.065211668088892;1.065211668088892
161;Fidelity Germany A-Dis-EUR;MP-434112;5190;0.0875843218175546;0.07842581085412977;0.06988609608747914;0.10359290312522763;0.06988609608747914;0.10359290312522763;1.116779295791528;0.6746224304863604;0.6746224304863604
162;Fidelity Sustainable Euroz Eq A-Acc-EUR;MP-217600;5186;0.0643127290752149;0.0843652818547907;0.06077492534714274;0.11082628270527753;0.06077492534714274;0.11082628270527753;0.7623127388575529;0.5483800761301602;0.5483800761301602
163;Allianz Actions Euro Innovation D;MP-829704;4988;0.06469812940738073;0.08974171257244482;0.11897254480635801;0.1208606710241775;0.11897254480635801;0.1208606710241775;0.7209370932736834;0.9843776622964324;0.9843776622964324
164;Mirova Actions Euro RC;0P00016P4O;4378;0.08335217882166979;0.08361041264659042;0.11050687188387556;0.10700278937729202;0.11050687188387556;0.10700278937729202;0.9969114633363652;1.032747580946027;1.032747580946027
165;Ofi Invest ESG Euro Equity R;0P0001BLFP;3386;0.07800916997610119;0.07841734938469752;0.11827316790229304;0.10727500675119507;0.11827316790229304;0.10727500675119507;0.9947947818716252;1.1025230525187122;1.1025230525187122
166;Tocqueville Megatrends ISR C;MP-806641;4972;0.07710094158425917;0.07629188367118958;0.08635423704345348;0.10261783725429224;0.08635423704345348;0.10261783725429224;1.0106047704439511;0.8415129314162338;0.8415129314162338
167;Mirova Euro Sustainable Eq R/C EUR;0P000100RL;5004;0.0814383717962025;0.07374806526671376;0.10832951286743349;0.10347596969243412;0.10832951286743349;0.10347596969243412;1.1042780783695998;1.0469050272196119;1.0469050272196119
168;Invesco Euro Equity E EUR Acc;0P00016PEN;4364;0.05398796449730947;0.07380352730541193;0.10708440815861743;0.09897744737291572;0.10708440815861743;0.09897744737291572;0.7315092715541605;1.0819071515873433;1.0819071515873433
169;Tocqueville Value Europe ISR P;MP-804104;4974;0.07977101360590888;0.07175712187273041;0.10688534301169038;0.10187333229874156;0.10688534301169038;0.10187333229874156;1.1116807854611566;1.0491984565524095;1.0491984565524095
170;Lazard Small Caps Euro SRI R;MP-442585;5005;0.03628351580381506;0.07335328518385971;0.08224094279039415;0.09002076701690326;0.08224094279039415;0.09002076701690326;0.4946406382873047;0.913577450133831;0.913577450133831
171;CM-AM Euro Equities RC;MP-805788;4984;0.07170107939225423;0.08195172264494656;0.10693166076331447;0.10637839030809436;0.10693166076331447;0.10637839030809436;0.8749185139511595;1.0052009666025;1.0052009666025
172;LCL Actions Euro D;MP-809562;4918;0.051844695607001;0.07586833473690698;0.07731816507096176;0.10028150150401635;0.07731816507096176;0.10028150150401635;0.6833509103209641;0.7710112424659408;0.7710112424659408
173;Allianz Actions Euro Convictions C;MP-804290;4990;0.0687814230060586;0.08834618291857407;0.10370482893717975;0.11275969636702435;0.10370482893717975;0.11275969636702435;0.7785443664210405;0.9196976604089844;0.9196976604089844
174;BNP Paribas Euro Equity C C;0P0000YSY7;5016;0.04718857750724992;0.08356148384457039;0.08989039346864168;0.11638661872879177;0.08989039346864168;0.11638661872879177;0.564716844844733;0.7723430274927693;0.7723430274927693
175;BNP Paribas Euro Equity C D;0P0000YSY8;4998;0.01623938859309848;0.09014217329629544;0.06118696682169788;0.12049393094803004;0.06118696682169788;0.12049393094803004;0.1801530626482673;0.5078012339732554;0.5078012339732554
176;HSBC Europe Small & Mid Cap AC;MP-803647;4944;0.14060596554852656;0.07956872842011552;0.06592096801143811;0.1198531153555607;0.06592096801143811;0.1198531153555607;1.7671008239083585;0.5500146393014026;0.5500146393014026
177;HSBC Europe Small & Mid Cap AD;MP-803648;4936;0.1509389546877482;0.08183038498018813;0.05036915974515161;0.12145990966818214;0.05036915974515161;0.12145990966818214;1.8445343343342682;0.4146978199041622;0.4146978199041622
178;HSBC GIF Euroland Eq Smlr Coms AC;MP-358626;5020;0.0450805615847516;0.0803358789034784;0.051452994768225034;0.11263810982449364;0.051452994768225034;0.11263810982449364;0.5611510348808755;0.45679916724806724;0.45679916724806724
179;R-co 4Change Equity Euro C;MP-828585;4992;0.08034510554454255;0.08241409402987214;0.12314348532599619;0.11029650819591928;0.12314348532599619;0.11029650819591928;0.9748952104650976;1.116476734759879;1.116476734759879
180;BNP Paribas Sélection Dynamique PEA;MP-802701;4924;0.08256117377024363;0.06526776606974075;0.08967058654189465;0.08687989731128483;0.08967058654189465;0.08687989731128483;1.2649609254593503;1.0321212307676997;1.0321212307676997
181;Carmignac Absolute Ret Eur A EUR Acc;MP-802605;5001;0.0405879922444653;0.03221802709351431;0.019289899570494474;0.034175239265703546;0.019289899570494474;0.034175239265703546;1.2597913623530324;0.5644408052426656;0.5644408052426656
182;La Française Actions EURCO2 Responsable R;MP-632366;4930;0.06617189736515372;0.09022982116838167;0.10817345967445129;0.11392568204739992;0.10817345967445129;0.11392568204739992;0.733370591987183;0.9495089933228983;0.9495089933228983
183;Echiquier Climate & Biodivs Impct Eurp A;0P0001LG9T;1752;0.0545372581285013;0.0834630827208386;0.07086642024740708;0.1070457016570546;0.07086642024740708;0.1070457016570546;0.6534297122826586;0.6620202320168247;0.6620202320168247
184;Allianz Actions Aéquitas R C/D;MP-804793;4990;0.031061341174791646;0.09425843242454562;0.10480515365313545;0.12305878959569014;0.10480515365313545;0.12305878959569014;0.32953381862844383;0.851667353445235;0.851667353445235
185;Lazard Alpha Euro SRI R;MP-540959;5006;0.03971445512760474;0.07900814103517924;0.09822027913442626;0.11046451737939923;0.09822027913442626;0.11046451737939923;0.5026628219226351;0.8891568212540217;0.8891568212540217
186;LMdG Familles & Entrepreneurs (EUR) P;MP-807229;4974;0.10154265221441139;0.07530229264371986;0.055594634368938335;0.07824902028312805;0.055594634368938335;0.07824902028312805;1.3484669410378165;0.7104834561222688;0.7104834561222688
187;Schroder ISF EURO Equity A Acc EUR;MP-357219;5096;0.12681599508853347;0.0870419618330647;0.05914683695820482;0.11265815247232279;0.05914683695820482;0.11265815247232279;1.4569523987953104;0.5250116006716485;0.5250116006716485
188;Federal Indiciel Apal P;MP-806038;4787;0.1437633203288441;0.09355630212180284;0.06705653811856356;0.1128037633982189;0.06705653811856356;0.1128037633982189;1.5366503064825683;0.5944530226517455;0.5944530226517455
189;DNCA Evolutif PEA C;MP-815038;4936;0.06660776488246367;0.06141009490700738;0.07148268104387345;0.07918818852816784;0.07148268104387345;0.07918818852816784;1.084638689833114;0.9026937270884348;0.9026937270884348
190;Palatine Planète I;MP-807435;4988;0.06306981200396122;0.09011961242297675;0.08713835294591538;0.11177326508102418;0.08713835294591538;0.11177326508102418;0.6998455753220821;0.7795992439046044;0.7795992439046044
191;HSBC RIF SRI Euroland Equity AC;MP-802363;4994;0.07538030784737682;0.07581876311100226;0.09617025737462839;0.1028899676061234;0.09617025737462839;0.1028899676061234;0.9942170612440152;0.9346903261043005;0.9346903261043005
192;Tocqueville Dividende ISR C;MP-804712;4978;0.06381955773704295;0.06512970346678823;0.0844463642172216;0.09243116525476923;0.0844463642172216;0.09243116525476923;0.9798840519761715;0.9136135413251686;0.9136135413251686
193;Tocqueville Dividende ISR D;MP-804713;4892;0.04407016844111822;0.0688527379150047;0.05463717817366574;0.09631200694906242;0.05463717817366574;0.09631200694906242;0.640064139432199;0.5672935276134605;0.5672935276134605
194;Dorval Convictions PEA RC;MP-801528;5010;0.05996604177885556;0.061505413770039284;0.08051231742451331;0.07576810853207001;0.08051231742451331;0.07576810853207001;0.9749717643240442;1.0626148518731366;1.0626148518731366
195;Amplegest Pricing Power AC;MP-815031;4998;0.07526975814344372;0.08668310060559059;0.11934117774234435;0.1170733417738978;0.11934117774234435;0.1170733417738978;0.8683325540686674;1.0193710705962966;1.0193710705962966
196;Federal Focus European Economy P;MP-804235;4953;0.11682105591495628;0.07440328708002714;0.07063776508089699;0.10871068982253493;0.07063776508089699;0.10871068982253493;1.5701061135821215;0.6497775443814201;0.6497775443814201
197;BNPP Best Sélection Actions Euro ISR CC;MP-805458;4940;0.04936286001759305;0.08770506557908458;0.08440294230314287;0.12110140521828042;0.08440294230314287;0.12110140521828042;0.5628279243811982;0.6969608829146942;0.6969608829146942
198;BNPP Best Sélection Actions Euro ISR CD;MP-829697;4940;0.04117343386677119;0.08804364253391568;0.07664792725192343;0.12186629215835024;0.07664792725192343;0.12186629215835024;0.4676480059410376;0.6289510076529521;0.6289510076529521
199;Echiquier Value Euro A;0P0000XTRG;5048;0.001964422555043699;0.0689466363334026;0.08287498702967191;0.09083112368472411;0.08287498702967191;0.09083112368472411;0.028491927373286437;0.9124073739011747;0.9124073739011747
200;DNCA Opportunites Zone Euro C;0P000155QH;4688;0.04476254954574199;0.09385354065169353;0.11401140111355523;0.1302831026249975;0.11401140111355523;0.1302831026249975;0.4769404460921025;0.8751050505891145;0.8751050505891145
201;Centifolia D;MP-805275;4970;0.044787615006969816;0.0835796831829678;0.08073836114312974;0.10279981938064316;0.08073836114312974;0.10279981938064316;0.5358672502852562;0.785393998059227;0.785393998059227
202;Centifolia C;MP-805274;4968;0.044771611239585396;0.08353831848406483;0.09108664658353542;0.10281224650060755;0.09108664658353542;0.10281224650060755;0.535941015476936;0.885951330545016;0.885951330545016
203;DPAM B Eqs Eur Sm Cap Sust B;MP-590661;4938;0.07954047966816757;0.08232067411991724;0.05175509852160523;0.11467867869620525;0.05175509852160523;0.11467867869620525;0.9662272633032654;0.4513053264130242;0.4513053264130242
204;CM-AM Japon 225 YEN;0P000150V8;4302;0.12084352364846085;0.11734041858060576;0.12992513373490377;0.14277835450847756;0.12992513373490377;0.14277835450847756;1.029854206335975;0.9099778056847502;0.9099778056847502
205;Lazard Investissement PEA-PME R;0P00012D6M;5002;0.002905972571034754;0.06555253959865606;0.045522143989977566;0.07237197940910291;0.045522143989977566;0.07237197940910291;0.044330434622769845;0.6290023343516816;0.6290023343516816
206;Dorval Manageurs R C;MP-806677;5010;0.0951524077572019;0.09046396542397189;0.10722961519461902;0.11526029912522655;0.10722961519461902;0.11526029912522655;1.0518266285504618;0.9303256716184429;0.9303256716184429
207;Dorval Manageurs Europe R C;0P0000U4TM;5008;0.05903338413128578;0.08669242421667907;0.11248289565280985;0.11671188488768956;0.11248289565280985;0.11671188488768956;0.6809520516318441;0.9637655647584715;0.9637655647584715
208;Allianz Euroland Equity Growth AT EUR;MP-998983;5018;0.06353735883107525;0.103184158062581;0.10727430167627308;0.13545440154917246;0.10727430167627308;0.13545440154917246;0.6157666062705087;0.7919587732062773;0.7919587732062773
209;HSBC RIF Europe Eq Green Transition AC;MP-805038;4942;0.04884224246543645;0.09039945104426644;0.07045481400136025;0.12446028753892441;0.07045481400136025;0.12446028753892441;0.54029357370234;0.5660826870524931;0.5660826870524931
210;HSBC RIF Europe Eq Green Transition AD;MP-805039;4934;0.041363032402037536;0.09077245709021549;0.06366959722587347;0.12490969438863452;0.06366959722587347;0.12490969438863452;0.45567822804364877;0.509725026047832;0.509725026047832
211;Echiquier Alpha Major SRI A;0P0001HHSO;2562;0.0009110470345196076;0.04267543847190252;0.02862115551960782;0.045898598826195826;0.02862115551960782;0.045898598826195826;0.021348275896905907;0.6235736221052742;0.6235736221052742
212;R-co Conviction Equity Value Euro C EUR;MP-806533;4994;0.041823746000217765;0.08254130611369463;0.11212826560408508;0.11188463970027748;0.11212826560408508;0.11188463970027748;0.5067008019307158;1.0021774740881344;1.0021774740881344
213;AXA France Opportunités C;MP-803777;4989;0.0397182399768361;0.09026684553065677;0.09510981732757881;0.11378072334320993;0.09510981732757881;0.11378072334320993;0.4400091721754788;0.8359044883260944;0.8359044883260944
214;AXA France Opportunités D;MP-805560;4994;0.03021295063810603;0.08889683781635718;0.09091097864707538;0.11309308811247785;0.09091097864707538;0.11309308811247785;0.33986530207654686;0.8038597244480491;0.8038597244480491
215;Generali Investissement C;MP-829362;4984;0.031026728658929744;0.08694724585670505;0.09695230819670994;0.11390605804757453;0.09695230819670994;0.11390605804757453;0.3568454452262225;0.8511602443148054;0.8511602443148054
216;LCL Actions Euro Futur C;MP-800611;4944;0.06958631076600941;0.07698653319789948;0.0739527496184733;0.11201256657191926;0.0739527496184733;0.11201256657191926;0.9038764037748359;0.6602183297977633;0.6602183297977633
217;Generali Investissement D;MP-806095;4982;0.014438235899018936;0.08856045533134287;0.0813088921417557;0.11471010685344339;0.0813088921417557;0.11471010685344339;0.16303253912820645;0.7088206468645177;0.7088206468645177
218;Mandarine Europe Microcap R EUR;0P00018KOU;3870;0.05899460808162338;0.06752017792317513;0.03926031614354694;0.08882913106021265;0.03926031614354694;0.08882913106021265;0.8737330068760749;0.44197568607233606;0.44197568607233606
219;Generali IS Euro Future Leaders DX;MP-175357;5014;0.04161630483638523;0.08283341959360506;0.06917006802987102;0.11027510463524254;0.06917006802987102;0.11027510463524254;0.5024095955540886;0.6272500784167485;0.6272500784167485
220;R-co Conviction Equity Value Euro F EUR;MP-570104;4996;0.03960113112296615;0.08251519480434026;0.09918592970148798;0.1109302467228157;0.09918592970148798;0.1109302467228157;0.47992531820191675;0.8941288118589193;0.8941288118589193
221;Seeyond Euro Sustainable Minvol R;MP-829756;4984;0.0659273827830229;0.060164520088874074;0.06590917227174105;0.07813284965730395;0.06590917227174105;0.07813284965730395;1.0957850687687032;0.8435526486084048;0.8435526486084048
222;AXA Indice France C;MP-931698;4950;0.030481169989751145;0.08645081066165358;0.09469454436741195;0.11589504486373137;0.09469454436741195;0.11589504486373137;0.3525839695019942;0.8170715536522996;0.8170715536522996
223;AXA Indice France D;MP-828910;4948;0.007696820526163384;0.08945508379555021;0.08679995478773186;0.11762875919718313;0.08679995478773186;0.11762875919718313;0.08604117507457132;0.7379143959363509;0.7379143959363509
224;Tocqueville Small Cap Euro ISR D;MP-801491;4924;0.03804564951681699;0.0938690598984853;0.07644368016503876;0.12039409451169902;0.07644368016503876;0.12039409451169902;0.4053055347306286;0.6349454304638714;0.6349454304638714
225;Tocqueville Small Cap Euro ISR C;MP-801490;4976;0.05500918242644959;0.09034413042832654;0.09271382214573877;0.11895526197220277;0.09271382214573877;0.11895526197220277;0.6088849620406771;0.7794007646959237;0.7794007646959237
226;Ofi Invest ESG Equity Climate Change RC;0P0001C8KS;3300;0.06263497490235959;0.08323328413092639;0.08907521065184479;0.11151945796997699;0.08907521065184479;0.11151945796997699;0.7525231709448644;0.798741423903131;0.798741423903131
227;Thematics Europe Sélection RC;MP-809846;5010;0.03751569761841367;0.07692556862615503;0.07740436279501194;0.10830731280437883;0.07740436279501194;0.10830731280437883;0.48768827177259455;0.7146734674769117;0.7146734674769117
228;Thematics Europe Sélection RD;MP-829720;5000;0.03715747189981233;0.07695033725301283;0.07695585437963436;0.10832509343246442;0.07695585437963436;0.10832509343246442;0.4828760110256373;0.7104157674012319;0.7104157674012319
229;Echiquier Agenor SRI Mid Cap Europe A;MP-805948;5050;0.05341419896699928;0.0877367971459796;0.07128865973514883;0.1169341794461403;0.07128865973514883;0.1169341794461403;0.6088004201717877;0.609647752888062;0.609647752888062
230;CM-AM Sustainable Planet RC;MP-804098;4982;0.05148420282496746;0.08503628304491138;0.07038286110173467;0.10916050269170621;0.07038286110173467;0.10916050269170621;0.6054380669222854;0.6447649045782766;0.6447649045782766
231;BNP Paribas Indice France ESG Classic C;MP-800939;4928;0.04160159492740123;0.09105887574989521;0.10789961059360624;0.11765943121778118;0.10789961059360624;0.11765943121778118;0.4568647985690632;0.9170502481342949;0.9170502481342949
232;BNP Paribas Indice France ESG Classic D;MP-802810;4924;0.04160833513786866;0.09105632133883439;0.08332344048579408;0.11944404770148301;0.08332344048579408;0.11944404770148301;0.4569516374710299;0.6975939118710857;0.6975939118710857
233;Mandarine Unique S&M Caps Europe R EUR;MP-683859;5014;0.0579657899721554;0.08471390710597546;0.07999746757074355;0.11841441463260127;0.07999746757074355;0.11841441463260127;0.6842535299386123;0.6755720392567734;0.6755720392567734
234;Fidelity Europe A;MP-804891;4920;0.058761777155658446;0.07216550720911619;0.06934029970509205;0.1040643582954066;0.06934029970509205;0.1040643582954066;0.8142640359387021;0.6663213115508418;0.6663213115508418
235;OFI Invest Act4 Positive Eco R C EUR;0P00015TUP;4504;0.07369877029489214;0.08604453093671846;0.0626710486986229;0.10981013857383837;0.0626710486986229;0.10981013857383837;0.8565189384214782;0.5707218797149749;0.5707218797149749
236;DNCA SRI Euro Quality RC;MP-829520;4952;0.0319809898128941;0.07659019010120684;0.0754343609438378;0.10720951372152684;0.0754343609438378;0.10720951372152684;0.4175598698819547;0.7036162960292504;0.7036162960292504
237;DNCA SRI Euro Quality RD;MP-805881;4954;0.026421424757414824;0.07689336491614167;0.07011313168286633;0.10750016531672502;0.07011313168286633;0.10750016531672502;0.34361124378195035;0.6522141754507427;0.6522141754507427
238;CM-AM Human Care RC;0P000175VV;4238;0.03729676295086848;0.06861933088125499;0.05947124355051384;0.0937465445609217;0.05947124355051384;0.0937465445609217;0.5435314287078975;0.6343833133163231;0.6343833133163231
239;LCL Actions France D;MP-809511;4935;0.027231003883392835;0.07959508905971822;0.07626880365498429;0.10834663596561671;0.07626880365498429;0.10834663596561671;0.3421191458553691;0.7039332875936067;0.7039332875936067
240;CM-AM Equilibre Europe C;MP-804903;4922;0.03606752486094411;0.03551238992418206;0.044128319565757065;0.0413069539574578;0.044128319565757065;0.0413069539574578;1.0156321480459987;1.0683024367084777;1.0683024367084777
241;R-co Opal Equity Europe;MP-805184;5004;0.05783758301075648;0.06954380239876513;0.08043489833114133;0.09778379458288973;0.08043489833114133;0.09778379458288973;0.8316712778964108;0.8225790242058767;0.8225790242058767
242;CM-AM Equilibre Europe D;MP-802693;4924;0.035237841744515386;0.035108814170069044;0.04388818003197289;0.04113852955238302;0.04388818003197289;0.04113852955238302;1.0036750764016502;1.0668388128965243;1.0668388128965243
243;Richelieu Family R;0P00012DC3;4844;0.04912041650948573;0.08253583960550666;0.07790968239396308;0.10947581347453127;0.07790968239396308;0.10947581347453127;0.5951404474015733;0.711661141591683;0.711661141591683
244;BNP Paribas Floréal 70 Classic C;0P00011W9I;4840;0.05164872882735483;0.07441710120149558;0.056579597026246244;0.09054051725035119;0.056579597026246244;0.09054051725035119;0.6940438151105627;0.6249091428293865;0.6249091428293865
245;Pluvalca Sustainable Opportunities A;0P0001FG1E;2730;0.06468507102126975;0.09828352361884632;0.029934134085801502;0.12756281243111264;0.029934134085801502;0.12756281243111264;0.6581476593383562;0.23466191686520507;0.23466191686520507
